sheet,series_key,period,value
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S6.AL.WP,24Q4,0.647873857661488
Chart_10,SAFE.H.U2.SME.A.0.0.0.Q7A.FBLN.R2.AL.WP,24Q4,4.3681
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q1,0.492119451778605
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q1,0.682549772549613
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q1,0.566533059035715
Chart_10,SAFE.H.U2.ALL.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q1,3.4701
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q1,0.967255448200905
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q1,0.437951908953874
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q1,0.529352705894121
Chart_10,SAFE.H.U2.LAR.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q1,2.5172
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q1,0.192470063725826
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q1,0.836816910649154
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q1,0.589989933904657
Chart_10,SAFE.H.U2.SME.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q1,4.0705
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q2,0.204891516648754
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q2,0.619356362943978
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q2,0.762162968101306
Chart_10,SAFE.H.U2.ALL.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q2,3.1105
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q2,0.0
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q2,0.121452429722446
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q2,0.717867883353179
Chart_10,SAFE.H.U2.LAR.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q2,1.7169
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q2,0.328453159621161
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q2,0.919579690272686
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q2,0.788715535090292
Chart_10,SAFE.H.U2.SME.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q2,3.9515
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q3,0.673771427160914
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q3,0.500487057323985
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q3,0.417049327083912
Chart_10,SAFE.H.U2.ALL.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q3,3.0917
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q3,1.48464043730071
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q3,0.0
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q3,0.353699948789639
Chart_10,SAFE.H.U2.LAR.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q3,2.3622
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q3,0.127224244818014
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q3,0.837863148518044
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q3,0.459745785340426
Chart_10,SAFE.H.U2.SME.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q3,3.5832
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q4,1.00977357597003
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q4,1.22967440234628
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q4,0.842482763502468
Chart_10,SAFE.H.U2.ALL.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q4,3.7219
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q4,1.85614720050765
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q4,1.49311287105026
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q4,0.934303093953803
Chart_10,SAFE.H.U2.LAR.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q4,2.2869
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S3.AL.WP,25Q4,0.444822746412213
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S4.AL.WP,25Q4,1.05382539765695
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S6.AL.WP,25Q4,0.781147028056378
Chart_10,SAFE.H.U2.SME.A.0.0.0.Q7A.FBLN.R2.AL.WP,25Q4,4.6804
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S3.AL.WP,26Q1,0.5971368518819
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S4.AL.WP,26Q1,1.15476732749498
Chart_10,SAFE.H.U2.ALL.A.0.0.0.FOB.FBLN.S6.AL.WP,26Q1,1.13304201858082
Chart_10,SAFE.H.U2.ALL.A.0.0.0.Q7A.FBLN.R2.AL.WP,26Q1,3.1866
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S3.AL.WP,26Q1,1.26807675741157
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S4.AL.WP,26Q1,0.626033871421229
Chart_10,SAFE.H.U2.LAR.A.0.0.0.FOB.FBLN.S6.AL.WP,26Q1,1.58399702288302
Chart_10,SAFE.H.U2.LAR.A.0.0.0.Q7A.FBLN.R2.AL.WP,26Q1,1.2451
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S3.AL.WP,26Q1,0.135274966206318
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S4.AL.WP,26Q1,1.518609136056
Chart_10,SAFE.H.U2.SME.A.0.0.0.FOB.FBLN.S6.AL.WP,26Q1,0.822595102402727
Chart_10,SAFE.H.U2.SME.A.0.0.0.Q7A.FBLN.R2.AL.WP,26Q1,4.5231
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q2,0.67040387209843
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q2,0.701990558376855
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q2,0.614766117244939
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q2,2.37676105925267
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q2,1.13971711301421
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q2,0.437919618415517
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q2,0.571980231390803
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q2,0.315242568073092
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q2,0.3369201388086
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q2,0.889633597682155
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q2,0.64516883275091
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q2,3.84163104958802
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q3,0.239268675370656
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q3,1.3721162990489
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q3,0.848324109177368
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q3,3.2546
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q3,0.0
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q3,2.2695076742339
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q3,1.28009134116019
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q3,1.7212
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q3,0.390486422087784
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q3,0.804785011713891
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q3,0.575314198694769
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q3,4.2244
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q4,0.699013729201084
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q4,0.751093973257707
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q4,0.652387892433916
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q4,4.0734
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q4,1.12535146825671
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q4,0.967661414231774
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q4,0.660088203229996
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q4,3.5806
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,24Q4,0.444152236717533
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,24Q4,0.621645546862932
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,24Q4,0.647873857661488
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,24Q4,4.3681
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q1,0.492119451778605
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q1,0.682549772549613
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q1,0.566533059035715
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q1,3.4701
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q1,0.967255448200905
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q1,0.437951908953874
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q1,0.529352705894121
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q1,2.5172
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q1,0.192470063725826
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q1,0.836816910649154
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q1,0.589989933904657
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q1,4.0705
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q2,0.204891516648754
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q2,0.619356362943978
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q2,0.762162968101306
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q2,3.1105
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q2,0.0
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q2,0.121452429722446
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q2,0.717867883353179
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q2,1.7169
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q2,0.328453159621161
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q2,0.919579690272686
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q2,0.788715535090292
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q2,3.9515
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q3,0.673771427160914
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q3,0.500487057323985
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q3,0.417049327083912
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q3,3.0917
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q3,1.48464043730071
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q3,0.0
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q3,0.353699948789639
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q3,2.3622
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q3,0.127224244818014
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q3,0.837863148518044
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q3,0.459745785340426
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q3,3.5832
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q4,1.00977357597003
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q4,1.22967440234628
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q4,0.842482763502468
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q4,3.7219
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q4,1.85614720050765
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q4,1.49311287105026
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q4,0.934303093953803
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q4,2.2869
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,25Q4,0.444822746412213
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,25Q4,1.05382539765695
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,25Q4,0.781147028056378
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,25Q4,4.6804
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,26Q1,0.5971368518819
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,26Q1,1.15476732749498
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,26Q1,1.13304201858082
Chart_10,SAFE.Q.U2.ALL.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,26Q1,3.1866
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,26Q1,1.26807675741157
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,26Q1,0.626033871421229
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,26Q1,1.58399702288302
Chart_10,SAFE.Q.U2.LAR.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,26Q1,1.2451
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S3.AL.WP,26Q1,0.135274966206318
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S4.AL.WP,26Q1,1.518609136056
Chart_10,SAFE.Q.U2.SME.A.0.0.0.FOB_G1.FBLN.S6.AL.WP,26Q1,0.822595102402727
Chart_10,SAFE.Q.U2.SME.A.0.0.0.Q7A_G1.FBLN.R2.AL.WP,26Q1,4.5231
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q26.26A.NN.AL.WP,22Q4-Q1,12.84515
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2A.NN.AL.WP,22Q4-Q1,33.38971
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2B.NN.AL.WP,22Q4-Q1,77.2926
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2C.NN.AL.WP,22Q4-Q1,88.70845
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2D.NN.AL.WP,22Q4-Q1,44.32225
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2E.NN.AL.WP,22Q4-Q1,-10.144
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q26.26A.NN.AL.WP,22Q4-Q1,24.75086
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2A.NN.AL.WP,22Q4-Q1,54.49952
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2B.NN.AL.WP,22Q4-Q1,84.108
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2C.NN.AL.WP,22Q4-Q1,88.57599
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2D.NN.AL.WP,22Q4-Q1,53.34791
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2E.NN.AL.WP,22Q4-Q1,0.07617
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q26.26A.NN.AL.WP,22Q4-Q1,6.128175
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2A.NN.AL.WP,22Q4-Q1,21.27659
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2B.NN.AL.WP,22Q4-Q1,73.38182
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2C.NN.AL.WP,22Q4-Q1,88.78446
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2D.NN.AL.WP,22Q4-Q1,39.14319
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2E.NN.AL.WP,22Q4-Q1,-16.0086
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q26.26A.NN.AL.WP,23Q2-Q3,32.0682
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2A.NN.AL.WP,23Q2-Q3,20.11157
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2B.NN.AL.WP,23Q2-Q3,74.61778
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2C.NN.AL.WP,23Q2-Q3,76.03033
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2D.NN.AL.WP,23Q2-Q3,46.51854
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2E.NN.AL.WP,23Q2-Q3,-14.1873
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q26.26A.NN.AL.WP,23Q2-Q3,38.57304
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2A.NN.AL.WP,23Q2-Q3,32.27774
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2B.NN.AL.WP,23Q2-Q3,82.28644
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2C.NN.AL.WP,23Q2-Q3,73.14045
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2D.NN.AL.WP,23Q2-Q3,57.52252
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2E.NN.AL.WP,23Q2-Q3,-7.27184
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q26.26A.NN.AL.WP,23Q2-Q3,28.33562
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2A.NN.AL.WP,23Q2-Q3,13.23998
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2B.NN.AL.WP,23Q2-Q3,70.28643
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2C.NN.AL.WP,23Q2-Q3,77.66257
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2D.NN.AL.WP,23Q2-Q3,40.30337
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2E.NN.AL.WP,23Q2-Q3,-18.0933
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q26.26A.NN.AL.WP,23Q4-Q1,17.9337
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2A.NN.AL.WP,23Q4-Q1,7.701482
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2B.NN.AL.WP,23Q4-Q1,67.68532
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2C.NN.AL.WP,23Q4-Q1,60.95342
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2D.NN.AL.WP,23Q4-Q1,35.90614
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2E.NN.AL.WP,23Q4-Q1,-16.5971
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q26.26A.NN.AL.WP,23Q4-Q1,22.90489
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2A.NN.AL.WP,23Q4-Q1,15.31616
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2B.NN.AL.WP,23Q4-Q1,70.02091
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2C.NN.AL.WP,23Q4-Q1,51.14446
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2D.NN.AL.WP,23Q4-Q1,43.47633
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2E.NN.AL.WP,23Q4-Q1,-9.8925
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q26.26A.NN.AL.WP,23Q4-Q1,15.12592
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2A.NN.AL.WP,23Q4-Q1,3.205744
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2B.NN.AL.WP,23Q4-Q1,66.30638
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2C.NN.AL.WP,23Q4-Q1,66.74466
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2D.NN.AL.WP,23Q4-Q1,31.43667
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2E.NN.AL.WP,23Q4-Q1,-20.5555
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q26.26A.NN.AL.WP,24Q2-Q3,23.36636
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2A.NN.AL.WP,24Q2-Q3,6.172398
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2B.NN.AL.WP,24Q2-Q3,61.398934
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2C.NN.AL.WP,24Q2-Q3,51.939099
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2D.NN.AL.WP,24Q2-Q3,18.607158
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2E.NN.AL.WP,24Q2-Q3,-15.855549
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q26.26A.NN.AL.WP,24Q2-Q3,27.79752
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2A.NN.AL.WP,24Q2-Q3,10.07307
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2B.NN.AL.WP,24Q2-Q3,66.410103
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2C.NN.AL.WP,24Q2-Q3,45.809351
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2D.NN.AL.WP,24Q2-Q3,20.568492
Chart_11,SAFE.H.U2.LAR.A.0.0.0.Q2.2E.NN.AL.WP,24Q2-Q3,-15.514469
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q26.26A.NN.AL.WP,24Q2-Q3,20.75018
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2A.NN.AL.WP,24Q2-Q3,4.025301
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2B.NN.AL.WP,24Q2-Q3,58.640573
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2C.NN.AL.WP,24Q2-Q3,55.313173
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2D.NN.AL.WP,24Q2-Q3,17.527556
Chart_11,SAFE.H.U2.SME.A.0.0.0.Q2.2E.NN.AL.WP,24Q2-Q3,-16.043294
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q26.26A.NN.AL.WP,24Q4-Q1,18.839268
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2A.NN.AL.WP,24Q4-Q1,3.337989
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2B.NN.AL.WP,24Q4-Q1,62.593737
Chart_11,SAFE.H.U2.ALL.A.0.0.0.Q2.2C.NN.AL.WP,24Q4-Q1,62.368363
